"Dual Casting","Dual Casting"
"Falkenrath Exterminator","Falkenrath Exterminator"
"Fervent Cathar","Fervent Cathar"
"Gang of Devils","Gang of Devils"
"Guise of Fire","Guise of Fire"
"Hanweir Lancer","Hanweir Lancer"
"Havengul Vampire","Havengul Vampire"
"Heirs of Stromkirk","Heirs of Stromkirk"
"Hound of Griselbrand","Hound of Griselbrand"
"Kessig Malcontents","Kessig Malcontents"
"Kruin Striker","Kruin Striker"
"Lightning Mauler","Lightning Mauler"
"Lightning Prowess","Lightning Prowess"
"Mad Prophet","Mad Prophet"
"Malicious Intent","Malicious Intent"
"Malignus","Malignus"
"Raging Poltergeist","Raging Poltergeist"
"Reforge the Soul","Reforge the Soul"
"Riot Ringleader","Riot Ringleader"
"Rite of Ruin","Rite of Ruin"
"Rush of Blood","Rush of Blood"
"Scalding Devil","Scalding Devil"
"Somberwald Vigilante","Somberwald Vigilante"
"Stonewright","Stonewright"
"Thatcher Revolt","Thatcher Revolt"
"Thunderous Wrath","Thunderous Wrath"
"Tibalt, the Fiend-Blooded","Tibalt, the Fiend-Blooded"
"Tyrant of Discord","Tyrant of Discord"
"Uncanny Speed","Uncanny Speed"
"Vexing Devil","Vexing Devil"
"Vigilante Justice","Vigilante Justice"
"Zealous Conscripts","Zealous Conscripts"
"Abundant Growth","Abundant Growth"
"Blessings of Nature","Blessings of Nature"
"Bower Passage","Bower Passage"
"Champion of Lambholt","Champion of Lambholt"
"Craterhoof Behemoth","Craterhoof Behemoth"
"Descendants' Path","Descendants' Path"
"Diregraf Escort","Diregraf Escort"
"Druid's Familiar","Druid's Familiar"
"Druids' Repository","Druids' Repository"
"Eaten by Spiders","Eaten by Spiders"
"Flowering Lumberknot","Flowering Lumberknot"
"Geist Trappers","Geist Trappers"
"Grounded","Grounded"
"Howlgeist","Howlgeist"
"Joint Assault","Joint Assault"
"Lair Delve","Lair Delve"
"Natural End","Natural End"
"Nettle Swine","Nettle Swine"
"Nightshade Peddler","Nightshade Peddler"
"Pathbreaker Wurm","Pathbreaker Wurm"
"Primal Surge","Primal Surge"
"Rain of Thorns","Rain of Thorns"
"Revenge of the Hunted","Revenge of the Hunted"
"Sheltering Word","Sheltering Word"
"Snare the Skies","Snare the Skies"
"Somberwald Sage","Somberwald Sage"
"Soul of the Harvest","Soul of the Harvest"
"Terrifying Presence","Terrifying Presence"
"Timberland Guide","Timberland Guide"
"Triumph of Ferocity","Triumph of Ferocity"
"Trusted Forcemage","Trusted Forcemage"
"Ulvenwald Tracker","Ulvenwald Tracker"
"Vorstclaw","Vorstclaw"
"Wandering Wolf","Wandering Wolf"
"Wild Defiance","Wild Defiance"
"Wildwood Geist","Wildwood Geist"
"Wolfir Avenger","Wolfir Avenger"
"Wolfir Silverheart","Wolfir Silverheart"
"Yew Spirit","Yew Spirit"
"Bruna, Light of Alabaster","Bruna, Light of Alabaster"
"Gisela, Blade of Goldnight","Gisela, Blade of Goldnight"
"Sigarda, Host of Herons","Sigarda, Host of Herons"
"Angel's Tomb","Angel's Tomb"
"Angelic Armaments","Angelic Armaments"
"Bladed Bracers","Bladed Bracers"
"Conjurer's Closet","Conjurer's Closet"
"Gallows at Willow Hill","Gallows at Willow Hill"
"Haunted Guardian","Haunted Guardian"
"Narstad Scrapper","Narstad Scrapper"
"Otherworld Atlas","Otherworld Atlas"
"Scroll of Avacyn","Scroll of Avacyn"
"Scroll of Griselbrand","Scroll of Griselbrand"
"Tormentor's Trident","Tormentor's Trident"
"Vanguard's Shield","Vanguard's Shield"
"Vessel of Endless Rest","Vessel of Endless Rest"
"Alchemist's Refuge","Alchemist's Refuge"
"Cavern of Souls","Cavern of Souls"
"Desolate Lighthouse","Desolate Lighthouse"
"Seraph Sanctuary","Seraph Sanctuary"
"Slayers' Stronghold","Slayers' Stronghold"
"Chaotic Aether","Chaotic Aether"
"Interplanar Tunnel","Interplanar Tunnel"
"Morphic Tide","Morphic Tide"
"Mutual Epiphany","Mutual Epiphany"
"Planewide Disaster","Planewide Disaster"
"Reality Shaping","Reality Shaping"
"Felidar Umbra","Felidar Umbra"
"Spatial Merging","Spatial Merging"
"Time Distortion","Time Distortion"
"Akoum","Akoum"
"Aretopolis","Aretopolis"
"Astral Arena","Astral Arena"
"Bloodhill Bastion","Bloodhill Bastion"
"Edge of Malacol","Edge of Malacol"
"Furnace Layer","Furnace Layer"
"Gavony","Gavony"
"Glen Elendra","Glen Elendra"
"Grand Ossuary","Grand Ossuary"
"Grove of the Dreampods","Grove of the Dreampods"
"Hedron Fields of Agadeem","Hedron Fields of Agadeem"
"Illusory Angel","Illusory Angel"
"Jund","Jund"
"Kessig","Kessig"
"Kharasha Foothills","Kharasha Foothills"
"Kilnspire District","Kilnspire District"
"Lair of the Ashen Idol","Lair of the Ashen Idol"
"Sakashima's Student","Sakashima's Student"
"Mount Keralia","Mount Keralia"
"Nephalia","Nephalia"
"Norn's Dominion","Norn's Dominion"
"Onakke Catacomb","Onakke Catacomb"
"Orochi Colony","Orochi Colony"
"Orzhova","Orzhova"
"Prahv","Prahv"
"Quicksilver Sea","Quicksilver Sea"
"Selesnya Loft Gardens","Selesnya Loft Gardens"
"Stensia","Stensia"
"Takenuma","Takenuma"
"Talon Gates","Talon Gates"
"Trail of the Mage-Rings","Trail of the Mage-Rings"
"Truga Jungle","Truga Jungle"
"Windriddle Palaces","Windriddle Palaces"
"The Zephyr Maze","The Zephyr Maze"
"Beetleback Chief","Beetleback Chief"
"Mass Mutiny","Mass Mutiny"
"Preyseizer Dragon","Preyseizer Dragon"
"Brindle Shoat","Brindle Shoat"
"Dreampod Druid","Dreampod Druid"
"Baleful Strix","Baleful Strix"
"Dragonlair Spider","Dragonlair Spider"
"Elderwood Scion","Elderwood Scion"
"Etherium-Horn Sorcerer","Etherium-Horn Sorcerer"
"Indrik Umbra","Indrik Umbra"
"Krond the Dawn-Clad","Krond the Dawn-Clad"
"Maelstrom Wanderer","Maelstrom Wanderer"
"Shardless Agent","Shardless Agent"
"Silent-Blade Oni","Silent-Blade Oni"
"Thromok the Insatiable","Thromok the Insatiable"
"Vela the Night-Clad","Vela the Night-Clad"
"Fractured Powerstone","Fractured Powerstone"
"Sai of the Shinobi","Sai of the Shinobi"
"Stairs to Infinity","Stairs to Infinity"
"Ajani's Sunstriker","Ajani's Sunstriker"
"Attended Knight","Attended Knight"
"Battleflight Eagle","Battleflight Eagle"
"Captain's Call","Captain's Call"
"Crusader of Odric","Crusader of Odric"
"Faith's Reward","Faith's Reward"
"Griffin Protector","Griffin Protector"
"Guardian Lions","Guardian Lions"
"Healer of the Pride","Healer of the Pride"
"Knight of Glory","Knight of Glory"
"Odric, Master Tactician","Odric, Master Tactician"
"Prized Elephant","Prized Elephant"
"Rhox Faithmender","Rhox Faithmender"
"Show of Valor","Show of Valor"
"Sublime Archangel","Sublime Archangel"
"Touch of the Eternal","Touch of the Eternal"
"War Falcon","War Falcon"
"Warclamp Mastiff","Warclamp Mastiff"
"Archaeomancer","Archaeomancer"
"Arctic Aven","Arctic Aven"
"Augur of Bolas","Augur of Bolas"
"Courtly Provocateur","Courtly Provocateur"
"Downpour","Downpour"
"Encrust","Encrust"
"Faerie Invaders","Faerie Invaders"
"Hydrosurge","Hydrosurge"
"Jace's Phantasm","Jace's Phantasm"
"Master of the Pearl Trident","Master of the Pearl Trident"
"Mind Sculpt","Mind Sculpt"
"Omniscience","Omniscience"
"Spelltwine","Spelltwine"
"Switcheroo","Switcheroo"
"Talrand, Sky Summoner","Talrand, Sky Summoner"
"Talrand's Invocation","Talrand's Invocation"
"Tricks of the Trade","Tricks of the Trade"
"Void Stalker","Void Stalker"
"Watercourser","Watercourser"
"Blood Reckoning","Blood Reckoning"
"Bloodhunter Bat","Bloodhunter Bat"
"Cower in Fear","Cower in Fear"
"Crippling Blight","Crippling Blight"
"Diabolic Revelation","Diabolic Revelation"
"Disciple of Bolas","Disciple of Bolas"
"Duskmantle Prowler","Duskmantle Prowler"
"Duty-Bound Dead","Duty-Bound Dead"
"Harbor Bandit","Harbor Bandit"
"Knight of Infamy","Knight of Infamy"
"Liliana's Shade","Liliana's Shade"
"Mark of the Vampire","Mark of the Vampire"
"Murder","Murder"
"Nefarox, Overlord of Grixis","Nefarox, Overlord of Grixis"
"Public Execution","Public Execution"
"Servant of Nefarox","Servant of Nefarox"
"Veilborn Ghoul","Veilborn Ghoul"
"Vile Rebirth","Vile Rebirth"
"Cleaver Riot","Cleaver Riot"
"Craterize","Craterize"
"Crimson Muckwader","Crimson Muckwader"
"Dragon Hatchling","Dragon Hatchling"
"Firewing Phoenix","Firewing Phoenix"
"Flames of the Firebrand","Flames of the Firebrand"
"Goblin Battle Jester","Goblin Battle Jester"
"Krenko, Mob Boss","Krenko, Mob Boss"
"Krenko's Command","Krenko's Command"
"Mindclaw Shaman","Mindclaw Shaman"
"Reckless Brute","Reckless Brute"
"Rummaging Goblin","Rummaging Goblin"
"Slumbering Dragon","Slumbering Dragon"
"Smelt","Smelt"
"Thundermaw Hellkite","Thundermaw Hellkite"
"Wild Guess","Wild Guess"
"Worldfire","Worldfire"
"Bond Beetle","Bond Beetle"
"Boundless Realms","Boundless Realms"
"Elderscale Wurm","Elderscale Wurm"
"Flinthoof Boar","Flinthoof Boar"
"Fungal Sprouting","Fungal Sprouting"
"Predatory Rampage","Predatory Rampage"
"Primal Huntbeast","Primal Huntbeast"
"Ranger's Path","Ranger's Path"
"Roaring Primadox","Roaring Primadox"
"Sentinel Spider","Sentinel Spider"
"Serpent's Gift","Serpent's Gift"
"Spiked Baloth","Spiked Baloth"
"Thragtusk","Thragtusk"
"Timberpack Wolf","Timberpack Wolf"
"Yeva, Nature's Herald","Yeva, Nature's Herald"
"Yeva's Forcemage","Yeva's Forcemage"
"Chronomaton","Chronomaton"
"Gem of Becoming","Gem of Becoming"
"Ring of Evos Isle","Ring of Evos Isle"
"Ring of Kalonia","Ring of Kalonia"
"Ring of Thune","Ring of Thune"
"Ring of Valkas","Ring of Valkas"
"Ring of Xathrid","Ring of Xathrid"
"Sands of Delirium","Sands of Delirium"
"Trading Post","Trading Post"
"Hellion Crucible","Hellion Crucible"
"Goblin Electromancer","Goblin Electromancer"
"Street Spasm","Street Spasm"
"Jarad, Golgari Lich Lord","Jarad, Golgari Lich Lord"
"Korozda Guildmage","Korozda Guildmage"
"Angel of Serenity","Angel of Serenity"
"Armory Guard","Armory Guard"
"Avenging Arrow","Avenging Arrow"
"Azorius Arrester","Azorius Arrester"
"Azorius Justiciar","Azorius Justiciar"
"Bazaar Krovod","Bazaar Krovod"
"Concordia Pegasus","Concordia Pegasus"
"Ethereal Armor","Ethereal Armor"
"Eyes in the Skies","Eyes in the Skies"
"Fencing Ace","Fencing Ace"
"Keening Apparition","Keening Apparition"
"Knightly Valor","Knightly Valor"
"Martial Law","Martial Law"
"Palisade Giant","Palisade Giant"
"Phantom General","Phantom General"
"Precinct Captain","Precinct Captain"
"Rest in Peace","Rest in Peace"
"Rootborn Defenses","Rootborn Defenses"
"Security Blockade","Security Blockade"
"Selesnya Sentry","Selesnya Sentry"
"Seller of Songbirds","Seller of Songbirds"
"Soul Tithe","Soul Tithe"
"Sphere of Safety","Sphere of Safety"
"Sunspire Griffin","Sunspire Griffin"
"Swift Justice","Swift Justice"
"Trained Caracal","Trained Caracal"
"Trostani's Judgment","Trostani's Judgment"
"Aquus Steed","Aquus Steed"
"Blustersquall","Blustersquall"
"Chronic Flooding","Chronic Flooding"
"Conjured Currency","Conjured Currency"
"Crosstown Courier","Crosstown Courier"
"Cyclonic Rift","Cyclonic Rift"
"Doorkeeper","Doorkeeper"
"Downsize","Downsize"
"Faerie Impostor","Faerie Impostor"
"Hover Barrier","Hover Barrier"
"Inaction Injunction","Inaction Injunction"
"Isperia's Skywatch","Isperia's Skywatch"
"Jace, Architect of Thought","Jace, Architect of Thought"
"Mizzium Skin","Mizzium Skin"
"Psychic Spiral","Psychic Spiral"
"Runewing","Runewing"
"Search the City","Search the City"
"Skyline Predator","Skyline Predator"
"Soulsworn Spirit","Soulsworn Spirit"
"Sphinx of the Chimes","Sphinx of the Chimes"
"Voidwielder","Voidwielder"
"Assassin's Strike","Assassin's Strike"
"Catacomb Slug","Catacomb Slug"
"Daggerdrome Imp","Daggerdrome Imp"
"Dark Revenant","Dark Revenant"
"Dead Reveler","Dead Reveler"
"Desecration Demon","Desecration Demon"
"Destroy the Evidence","Destroy the Evidence"
"Deviant Glee","Deviant Glee"
"Drainpipe Vermin","Drainpipe Vermin"
"Grave Betrayal","Grave Betrayal"
"Grim Roustabout","Grim Roustabout"
"Launch Party","Launch Party"
"Necropolis Regent","Necropolis Regent"
"Ogre Jailbreaker","Ogre Jailbreaker"
"Pack Rat","Pack Rat"
"Perilous Shadow","Perilous Shadow"
"Sewer Shambler","Sewer Shambler"
"Shrieking Affliction","Shrieking Affliction"
"Slum Reaper","Slum Reaper"
"Stab Wound","Stab Wound"
"Tavern Swindler","Tavern Swindler"
"Terrus Wurm","Terrus Wurm"
"Thrill-Kill Assassin","Thrill-Kill Assassin"
"Underworld Connections","Underworld Connections"
"Zanikev Locust","Zanikev Locust"
"Annihilating Fire","Annihilating Fire"
"Ash Zealot","Ash Zealot"
"Batterhorn","Batterhorn"
"Bellows Lizard","Bellows Lizard"
"Bloodfray Giant","Bloodfray Giant"
"Chaos Imps","Chaos Imps"
"Cobblebrute","Cobblebrute"
"Dynacharge","Dynacharge"
"Electrickery","Electrickery"
"Explosive Impact","Explosive Impact"
"Goblin Rally","Goblin Rally"
"Gore-House Chainwalker","Gore-House Chainwalker"
"Guild Feud","Guild Feud"
"Guttersnipe","Guttersnipe"
"Lobber Crew","Lobber Crew"
"Minotaur Aggressor","Minotaur Aggressor"
"Mizzium Mortars","Mizzium Mortars"
"Pursuit of Flight","Pursuit of Flight"
"Pyroconvergence","Pyroconvergence"
"Racecourse Fury","Racecourse Fury"
"Splatter Thug","Splatter Thug"
"Survey the Wreckage","Survey the Wreckage"
"Tenement Crasher","Tenement Crasher"
"Utvara Hellkite","Utvara Hellkite"
"Vandalblast","Vandalblast"
"Viashino Racketeer","Viashino Racketeer"
"Aerial Predation","Aerial Predation"
"Archweaver","Archweaver"
"Axebane Guardian","Axebane Guardian"
"Axebane Stag","Axebane Stag"
"Brushstrider","Brushstrider"
"Centaur's Herald","Centaur's Herald"
"Chorus of Might","Chorus of Might"
"Death's Presence","Death's Presence"
"Drudge Beetle","Drudge Beetle"
"Druid's Deliverance","Druid's Deliverance"
"Gatecreeper Vine","Gatecreeper Vine"
"Gobbling Ooze","Gobbling Ooze"
"Golgari Decoy","Golgari Decoy"
"Horncaller's Chant","Horncaller's Chant"
"Korozda Monitor","Korozda Monitor"
"Mana Bloom","Mana Bloom"
"Oak Street Innkeeper","Oak Street Innkeeper"
"Rubbleback Rhino","Rubbleback Rhino"
"Savage Surge","Savage Surge"
"Slime Molding","Slime Molding"
"Stonefare Crocodile","Stonefare Crocodile"
"Towering Indrik","Towering Indrik"
"Urban Burgeoning","Urban Burgeoning"
"Wild Beastmaster","Wild Beastmaster"
"Worldspine Wurm","Worldspine Wurm"
"Abrupt Decay","Abrupt Decay"
"Armada Wurm","Armada Wurm"
"Auger Spree","Auger Spree"
"Azorius Charm","Azorius Charm"
"Centaur Healer","Centaur Healer"
"Chemister's Trick","Chemister's Trick"
"Collective Blessing","Collective Blessing"
"Common Bond","Common Bond"
"Counterflux","Counterflux"
"Coursers' Accord","Coursers' Accord"
"Detention Sphere","Detention Sphere"
"Dramatic Rescue","Dramatic Rescue"
"Dreadbore","Dreadbore"
"Epic Experiment","Epic Experiment"
"Essence Backlash","Essence Backlash"
"Fall of the Gavel","Fall of the Gavel"
"Firemind's Foresight","Firemind's Foresight"
"Golgari Charm","Golgari Charm"
"Havoc Festival","Havoc Festival"
"Hellhole Flailer","Hellhole Flailer"
"Hussar Patrol","Hussar Patrol"
"Isperia, Supreme Judge","Isperia, Supreme Judge"
"Izzet Staticaster","Izzet Staticaster"
"Jarad's Orders","Jarad's Orders"
"Lotleth Troll","Lotleth Troll"
"Loxodon Smiter","Loxodon Smiter"
"Lyev Skyknight","Lyev Skyknight"
"Mercurial Chemister","Mercurial Chemister"
"New Prahv Guildmage","New Prahv Guildmage"
"Nivix Guildmage","Nivix Guildmage"
"Niv-Mizzet, Dracogenius","Niv-Mizzet, Dracogenius"
"Rakdos Charm","Rakdos Charm"
"Rakdos Ragemutt","Rakdos Ragemutt"
"Rakdos Ringleader","Rakdos Ringleader"
"Rakdos, Lord of Riots","Rakdos, Lord of Riots"
"Rakdos's Return","Rakdos's Return"
"Righteous Authority","Righteous Authority"
"Risen Sanctuary","Risen Sanctuary"
"Rites of Reaping","Rites of Reaping"
"Rix Maadi Guildmage","Rix Maadi Guildmage"
"Search Warrant","Search Warrant"
"Selesnya Charm","Selesnya Charm"
"Skull Rend","Skull Rend"
"Skymark Roc","Skymark Roc"
"Slaughter Games","Slaughter Games"
"Sluiceway Scorpion","Sluiceway Scorpion"
"Spawn of Rix Maadi","Spawn of Rix Maadi"
"Sphinx's Revelation","Sphinx's Revelation"
"Teleportal","Teleportal"
"Thoughtflare","Thoughtflare"
"Treasured Find","Treasured Find"
"Trestle Troll","Trestle Troll"
"Trostani, Selesnya's Voice","Trostani, Selesnya's Voice"
"Vitu-Ghazi Guildmage","Vitu-Ghazi Guildmage"
"Vraska the Unseen","Vraska the Unseen"
"Wayfaring Temple","Wayfaring Temple"
"Azor's Elocutors","Azor's Elocutors"
"Blistercoil Weird","Blistercoil Weird"
"Deathrite Shaman","Deathrite Shaman"
"Frostburn Weird","Frostburn Weird"
"Golgari Longlegs","Golgari Longlegs"
"Growing Ranks","Growing Ranks"
"Nivmagus Elemental","Nivmagus Elemental"
"Rakdos Shred-Freak","Rakdos Shred-Freak"
"Slitherhead","Slitherhead"
"Sundering Growth","Sundering Growth"
"Vassal Soul","Vassal Soul"
"Azorius Keyrune","Azorius Keyrune"
"Chromatic Lantern","Chromatic Lantern"
"Civic Saber","Civic Saber"
"Codex Shredder","Codex Shredder"
"Golgari Keyrune","Golgari Keyrune"
"Izzet Keyrune","Izzet Keyrune"
"Rakdos Keyrune","Rakdos Keyrune"
"Selesnya Keyrune","Selesnya Keyrune"
"Street Sweeper","Street Sweeper"
"Tablet of the Guilds","Tablet of the Guilds"
"Volatile Rig","Volatile Rig"
"Azorius Guildgate","Azorius Guildgate"
"Golgari Guildgate","Golgari Guildgate"
"Izzet Guildgate","Izzet Guildgate"
"Rakdos Guildgate","Rakdos Guildgate"
"Rogue's Passage","Rogue's Passage"
"Selesnya Guildgate","Selesnya Guildgate"
"Transguild Promenade","Transguild Promenade"
"Aerial Maneuver","Aerial Maneuver"
"Angelic Edict","Angelic Edict"
"Basilica Guards","Basilica Guards"
"Blind Obedience","Blind Obedience"
"Boros Elite","Boros Elite"
"Court Street Denizen","Court Street Denizen"
"Daring Skyjek","Daring Skyjek"
"Debtor's Pulpit","Debtor's Pulpit"
"Dutiful Thrull","Dutiful Thrull"
"Frontline Medic","Frontline Medic"
"Gideon, Champion of Justice","Gideon, Champion of Justice"
"Guardian of the Gateless","Guardian of the Gateless"
"Guildscorn Ward","Guildscorn Ward"
"Hold the Gates","Hold the Gates"
"Holy Mantle","Holy Mantle"
"Knight of Obligation","Knight of Obligation"
"Knight Watch","Knight Watch"
"Luminate Primordial","Luminate Primordial"
"Murder Investigation","Murder Investigation"
"Nav Squad Commandos","Nav Squad Commandos"
"Shielded Passage","Shielded Passage"
"Syndic of Tithes","Syndic of Tithes"
"Urbis Protector","Urbis Protector"
"Zarichi Tiger","Zarichi Tiger"
"Aetherize","Aetherize"
"Agoraphobia","Agoraphobia"
"Clinging Anemones","Clinging Anemones"
"Cloudfin Raptor","Cloudfin Raptor"
"Diluvian Primordial","Diluvian Primordial"
"Enter the Infinite","Enter the Infinite"
"Frilled Oculus","Frilled Oculus"
"Gridlock","Gridlock"
"Hands of Binding","Hands of Binding"
"Incursion Specialist","Incursion Specialist"
"Keymaster Rogue","Keymaster Rogue"
"Last Thoughts","Last Thoughts"
"Leyline Phantom","Leyline Phantom"
"Metropolis Sprite","Metropolis Sprite"
"Mindeye Drake","Mindeye Drake"
"Rapid Hybridization","Rapid Hybridization"
"Realmwright","Realmwright"
"Sage's Row Denizen","Sage's Row Denizen"
"Sapphire Drake","Sapphire Drake"
"Scatter Arc","Scatter Arc"
"Simic Fluxmage","Simic Fluxmage"
"Simic Manipulator","Simic Manipulator"
"Skygames","Skygames"
"Spell Rupture","Spell Rupture"
"Stolen Identity","Stolen Identity"
"Totally Lost","Totally Lost"
"Voidwalk","Voidwalk"
"Way of the Thief","Way of the Thief"
"Balustrade Spy","Balustrade Spy"
"Basilica Screecher","Basilica Screecher"
"Corpse Blockade","Corpse Blockade"
"Crypt Ghast","Crypt Ghast"
"Death's Approach","Death's Approach"
"Devour Flesh","Devour Flesh"
"Dying Wish","Dying Wish"
"Gateway Shade","Gateway Shade"
"Grisly Spectacle","Grisly Spectacle"
"Gutter Skulk","Gutter Skulk"
"Horror of the Dim","Horror of the Dim"
"Illness in the Ranks","Illness in the Ranks"
"Killing Glare","Killing Glare"
"Lord of the Void","Lord of the Void"
"Mental Vapors","Mental Vapors"
"Midnight Recovery","Midnight Recovery"
"Ogre Slumlord","Ogre Slumlord"
"Sepulchral Primordial","Sepulchral Primordial"
"Shadow Alley Denizen","Shadow Alley Denizen"
"Shadow Slice","Shadow Slice"
"Slate Street Ruffian","Slate Street Ruffian"
"Smog Elemental","Smog Elemental"
"Syndicate Enforcer","Syndicate Enforcer"
"Thrull Parasite","Thrull Parasite"
"Undercity Informer","Undercity Informer"
"Undercity Plague","Undercity Plague"
"Wight of Precinct Six","Wight of Precinct Six"
